ID_number,Country,State,Parish,Area_sampled,Latitude,Longitude,Trap_type,Date_set_out,Date_picked_up,Site_number,Order,Family,Genus,Specific_epithet,Sex,Collectors,Identified_by,Verified_by,Notes
10260418,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,9-Sep-2019,16-Sep-2019,43,Hymenoptera,Apidae,Bombus,pensylvanicus,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Queen
10260419,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,9-Sep-2019,16-Sep-2019,43,Hymenoptera,Apidae,Bombus,pensylvanicus,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260420,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,2,Hymenoptera,Apidae,Bombus,pensylvanicus,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Queen
10260421,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,2,Hymenoptera,Apidae,Bombus,pensylvanicus,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260422,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,2,Hymenoptera,Apidae,Melissodes,apicatus,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260423,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,39,Hymenoptera,Apidae,Bombus,impatiens,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260424,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,39,Hymenoptera,Apidae,Melissodes,apicatus,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260425,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,39,Hymenoptera,Halictidae,Augochlora,pura,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Tribe Augochlorini
10260426,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,5,Hymenoptera,Apidae,Bombus,pensylvanicus,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Queen
10260427,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,5,Hymenoptera,Apidae,Bombus,pensylvanicus,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Queen
10260428,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,5,Hymenoptera,Andrenidae,Andrena,1,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260429,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,6,Hymenoptera,Apidae,Bombus,pensylvanicus,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Queen
10260430,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,6,Hymenoptera,Apidae,Bombus,impatiens,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260431,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,23,Hymenoptera,Apidae,Melissodes,agilis,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260432,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,23,Hymenoptera,Apidae,Melissodes,apicatus,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260433,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,28,Hymenoptera,Apidae,Bombus,griseocollis,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Queen
10260434,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,28,Hymenoptera,Megachilidae,Megachile,albitarsis,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260435,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,38,Hymenoptera,Halictidae,Augochlora,pura,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,Tribe Augochlorini
10260436,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,38,Hymenoptera,Apidae,Melissodes,agilis,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,I don't understand this break in the key on Discoverlife.org… hair is orange and terga hair bands are set on the rim.
10260437,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,38,Hymenoptera,Apidae,Melissodes,apicatus,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260439,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,17,Hymenoptera,Apidae,Melissodes,agilis,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260440,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,17,Hymenoptera,Apidae,Melissodes,agilis,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260441,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,27,Hymenoptera,Apidae,Bombus,pensylvanicus,M,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260442,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,27,Hymenoptera,Apidae,Melissodes,agilis,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
10260443,USA,Louisiana,Tangipahoa,Sandy Hollow WMA N,"30°50'05""N","90°24'24""W",Blue vane trap,30-Sep-2019,7-Oct-2019,27,Hymenoptera,Apidae,Melissodes,agilis,F,E. H. Pigott; J. L. Bossart,E. H. Pigott,,
